memory_free;r_a1;r_a2
-1747263488;7;7
-1747296256;7;7
-1747296256;7;7
-1747099648;7;7
-1747099648;7;7
-1747259392;7;7
-1747292160;7;7
-1747259392;7;7
-1747292160;7;7
-1747030016;7;7
-1746079744;7;7
-1746079744;7;7
-1745825792;7;7
-1745825792;7;7
-1745825792;7;7
-1745858560;7;7
-1747255296;7;7
-1747091456;7;7
-1747058688;7;7
-1747091456;7;7
-1746964480;7;7
-1746776064;7;7
-1746776064;7;7
-1746743296;7;7
-1746808832;7;7
-1746681856;7;7
-1746903040;7;7
-1747001344;7;7
-1746837504;7;7
-1746837504;7;7
-1747472384;7;7
-1747472384;7;7
-1747537920;7;7
-1747505152;7;7
-1747570688;7;7
-1747316736;7;7
-1747316736;7;7
-1747349504;7;7
-1747349504;7;7
-1747382272;7;7
-1746964480;7;7
-1746964480;7;7
-1746964480;7;7
-1746997248;7;7
-1746964480;7;7
-1746616320;7;7
-1746616320;7;7
-1746649088;7;7
-1746649088;7;7
-1746649088;7;7
-1747316736;7;7
-1747382272;7;7
-1747349504;7;7
-1747382272;7;7
-1747349504;7;7
-1747382272;7;7
-1747251200;7;7
-1747218432;7;7
-1747283968;7;7
-1747283968;7;7
-1747316736;7;7
-1747316736;7;7
-1747283968;7;7
-1747349504;7;7
-1747382272;7;7
-1747382272;7;7
-1747415040;7;7
-1747415040;7;7
-1747218432;7;7
-1747218432;7;7
-1747218432;7;7
-1746870272;7;7
-1746903040;7;7
-1746903040;7;7
-1746903040;7;7
-1746935808;7;7
-1747173376;7;7
-1747222528;7;7
-1747255296;7;7
-1747222528;7;7
-1747234816;7;7
-1746493440;7;7
-1747034112;7;7
-1746870272;7;7
-1746821120;7;7
-1746837504;7;7
-1746489344;7;7
-1747189760;7;7
-1747222528;7;7
-1747255296;7;7
-1747255296;7;7
-1747255296;7;7
-1747206144;7;7
-1747288064;7;7
-1747091456;7;7
-1747124224;7;7
-1747091456;7;7
-1747124224;7;7
-1747124224;7;7
-1747156992;7;7
-1747189760;7;7
-1747189760;7;7
-1747189760;7;7
-1747156992;7;7
-1747189760;7;7
-1747189760;7;7
-1746239488;7;7
-1746272256;7;7
-1745600512;7;7
-1745600512;7;7
-1745567744;7;7
-1745633280;7;7
-1747316736;7;7
-1747251200;7;7
-1747316736;7;7
-1747283968;7;7
-1747316736;7;7
-1746968576;7;7
-1746968576;7;7
-1747001344;7;7
-1746968576;7;7
-1747001344;7;7
-1747288064;7;7
-1747255296;7;7
-1747124224;7;7
-1747091456;7;7
-1747124224;7;7
-1747124224;7;7
-1747124224;7;7
-1747189760;7;7
-1747156992;7;7
-1747222528;7;7
-1747222528;7;7
-1747189760;7;7
-1747222528;7;7
-1747222528;7;7
-1747288064;7;7
-1747058688;7;7
-1747124224;7;7
-1747091456;7;7
-1747124224;7;7
-1747124224;7;7
-1746300928;7;7
-1746333696;7;7
-1745920000;7;7
-1745952768;7;7
-1745920000;7;7
-1745952768;7;7
-1747382272;7;7
-1747382272;7;7
-1747415040;7;7
-1747218432;7;7
-1747091456;7;7
-1746870272;7;7
-1746870272;7;7
-1746903040;7;7
-1746903040;7;7
-1746935808;7;7
-1746968576;7;7
-1746968576;7;7
-1747034112;7;7
-1746968576;7;7
-1747034112;7;7
-1746907136;7;7
-1746743296;7;7
-1746710528;7;7
-1746743296;7;7
-1746776064;7;7
-1747030016;7;7
-1747030016;7;7
-1746997248;7;7
-1747062784;7;7
-1747030016;7;7
-1747222528;7;7
-1747222528;7;7
-1747222528;7;7
-1747255296;7;7
-1747222528;7;7
-1746268160;7;7
-1746202624;7;7
-1745887232;7;7
-1745920000;7;7
-1745920000;7;7
-1745412096;7;7
-1747095552;7;7
-1747095552;7;7
-1747128320;7;7
-1747128320;7;7
-1747128320;7;7
-1747255296;7;7
-1747124224;7;7
-1747091456;7;7
-1747124224;7;7
-1747124224;7;7
-1746997248;7;7
-1747062784;7;7
-1747030016;7;7
-1747095552;7;7
-1747062784;7;7
-1747222528;7;7
-1747255296;7;7
